,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
59,1981-82,20.0,DET,NBA,PG,72,72,33.8,6.3,14.8,0.424,0.2,0.8,0.288,6.1,14.0,0.432,0.432,4.2,6.0,0.704,0.8,2.1,2.9,7.8,2.1,0.2,4.2,3.5,17.0,1981-82,20.0,DET,NBA,PG,72,2433,14.5,0.487,0.055,0.402,2.5,7.1,4.7,32.6,2.8,0.4,19.2,25.0,,-0.2,2.5,2.3,0.046,,-0.3,-0.6,-0.8,0.7
60,1981-82,27.0,PHO,NBA,SG,80.0,77.0,36.7,7.2,15.4,0.47,0.1,0.5,0.19,7.1,14.8,0.48,0.473,5.0,6.2,0.806,1.8,3.4,5.1,4.6,1.3,0.7,2.9,3.2,19.5,1981-82,27.0,PHO,NBA,SG,80.0,2937.0,16.7,0.54,0.034,0.403,5.5,9.8,7.7,18.3,1.7,1.1,13.9,23.6,,4.1,4.0,8.1,0.132,,1.2,0.1,1.3,2.5
61,1981-82,27.0,POR,NBA,C,79,78,39.6,8.6,16.5,.523,0.0,0.0,,8.6,16.5,.523,.523,3.5,5.6,.628,3.3,8.4,11.7,4.0,0.9,1.4,3.1,2.9,20.8,1981-82,27.0,POR,NBA,C,79.0,3129.0,19.2,0.548,0.0,0.342,9.3,23.4,16.4,14.6,1.1,1.9,14.0,22.9,,4.5,3.6,8.2,0.125,,2.3,0.0,2.3,3.4
62,1981-82,22.0,DAL,NBA,PF,81,62,32.4,8.9,17.9,.497,0.0,0.0,.250,8.9,17.8,.497,.497,3.6,5.0,.716,2.2,4.7,7.0,2.2,1.1,0.3,2.4,3.8,21.4,1981-82,22.0,DAL,NBA,PF,81.0,2626.0,18.7,0.532,0.003,0.282,7.7,17.3,12.3,11.5,1.7,0.5,10.6,28.6,,3.6,2.0,5.6,0.102,,1.7,-1.2,0.5,1.6
63,1981-82,28.0,LAL,NBA,SF,82.0,82.0,35.4,9.1,17.3,0.525,0.0,0.0,0.0,9.1,17.2,0.527,0.525,3.0,4.1,0.732,1.9,2.9,4.8,1.7,1.1,0.3,2.0,2.9,21.1,1981-82,28.0,LAL,NBA,SF,82.0,2906.0,16.5,0.554,0.003,0.237,6.0,8.7,7.4,6.7,1.4,0.4,9.5,23.6,,5.3,2.4,7.7,0.127,,0.7,-1.5,-0.8,0.9
64,1981-82,21.0,NJN,NBA,PF,82.0,82.0,34.5,6.3,10.7,0.582,0.0,0.0,0.0,6.3,10.7,0.583,0.582,3.0,4.7,0.624,4.2,8.0,12.3,1.3,1.0,1.0,2.9,3.5,15.5,1981-82,21.0,NJN,NBA,PF,82.0,2825.0,17.2,0.603,0.001,0.44,13.7,26.6,20.1,5.4,1.4,1.7,18.3,18.2,,3.6,5.3,8.9,0.152,,0.7,0.0,0.7,1.9
65,1982-83,27.0,PHI,NBA,C,78.0,78.0,37.5,8.4,16.7,0.501,0.0,0.0,0.0,8.4,16.7,0.502,0.501,7.7,10.1,0.761,5.7,9.6,15.3,1.3,1.1,2.0,3.4,2.6,24.5,1982-83,27.0,PHI,NBA,C,78.0,2922.0,25.1,0.578,0.001,0.604,16.8,25.9,21.6,5.1,1.4,3.0,13.8,26.0,,9.1,6.0,15.1,0.248,,4.0,-0.3,3.7,4.2
66,1982-83,26.0,BOS,NBA,PF,79,79,37.7,9.5,18.7,0.504,0.3,1.0,0.286,9.2,17.8,0.516,0.512,4.4,5.3,0.84,2.4,8.6,11.0,5.8,1.9,0.9,3.0,2.5,23.6,1982-83,26.0,BOS,NBA,PF,79,2982,24.1,0.561,0.052,0.282,7.0,24.2,15.7,22.4,2.3,1.3,12.6,25.0,,8.4,5.6,14.0,0.225,,5.4,2.1,7.5,7.2
67,1982-83,23.0,LAL,NBA,SG,79,79,36.8,6.5,11.8,.548,0.0,0.3,.000,6.5,11.5,.560,.548,3.8,4.8,.800,2.7,5.9,8.6,10.5,2.2,0.6,3.8,2.5,16.8,1982-83,23.0,LAL,NBA,SG,79,2907,23.0,0.603,0.023,0.407,8.5,17.1,13.0,34.4,2.8,0.9,21.5,19.0,,8.8,3.8,12.5,0.207,,5.4,1.8,7.2,6.8
68,1982-83,25.0,MIL,NBA,SG,76,76,35.7,8.0,15.2,.524,0.0,0.1,.100,8.0,15.1,.528,.525,6.6,7.9,.826,2.5,3.2,5.8,3.9,1.5,0.3,2.6,2.4,22.5,1982-83,25.0,MIL,NBA,SG,76.0,2710.0,22.6,0.602,0.009,0.522,8.2,9.5,8.9,16.9,2.0,0.5,12.2,24.7,,9.7,3.5,13.2,0.233,,5.1,0.4,5.4,5.1
69,1982-83,32.0,PHI,NBA,SF,72.0,72.0,33.6,8.4,16.3,0.517,0.0,0.1,0.286,8.4,16.2,0.518,0.518,4.6,6.0,0.759,2.4,4.4,6.8,3.7,1.6,1.8,2.7,2.8,21.4,1982-83,32.0,PHI,NBA,SF,72.0,2421.0,23.1,0.566,0.006,0.372,7.9,13.3,10.7,16.5,2.2,3.0,12.6,25.5,,6.8,4.1,10.9,0.217,,4.6,1.9,6.5,5.2
70,1982-83,29.0,DEN,NBA,SF,82,82,36.4,11.7,22.6,.516,0.0,0.1,.167,11.7,22.5,.519,.517,5.0,6.0,.829,3.2,4.1,7.3,4.8,1.4,1.5,3.2,2.9,28.4,1982-83,29.0,DEN,NBA,SF,82.0,2988.0,24.1,0.561,0.006,0.264,8.9,11.5,10.2,19.5,1.7,2.1,11.3,28.9,,8.7,1.6,10.3,0.166,,5.4,-0.8,4.6,5.0
71,1982-83,22.0,NJN,NBA,PF,82.0,82.0,36.1,6.5,11.1,0.588,0.0,0.0,0.0,6.5,11.1,0.59,0.588,4.0,6.4,0.62,4.5,8.1,12.5,1.5,1.1,1.3,3.0,3.3,17.0,1982-83,22.0,NJN,NBA,PF,82.0,2961.0,18.6,0.611,0.004,0.573,14.1,25.0,19.6,5.9,1.4,2.2,17.7,18.4,,5.5,5.9,11.4,0.185,,1.6,0.4,2.0,3.0
72,1982-83,33.0,SAS,NBA,C,82,82,34.1,6.8,10.8,.626,0.0,0.1,.000,6.8,10.8,.630,.626,4.5,6.0,.740,3.6,8.4,12.0,1.5,0.5,2.3,3.1,3.3,18.0,1982-83,33.0,SAS,NBA,C,82.0,2797.0,21.2,0.668,0.007,0.559,12.1,25.8,19.2,6.1,0.7,3.7,18.7,19.4,,7.5,3.5,11.0,0.189,,2.7,0.2,2.8,3.4
73,1982-83,30.0,SAS,NBA,SG,78,78,36.3,9.7,19.9,.487,0.2,0.4,.364,9.6,19.5,.490,.491,6.6,7.8,.853,1.4,3.2,4.6,3.4,1.1,0.9,3.2,3.1,26.2,1982-83,30.0,SAS,NBA,SG,78.0,2830.0,20.5,0.561,0.021,0.39,4.4,9.1,6.9,14.0,1.4,1.3,12.0,29.1,,7.6,1.8,9.4,0.159,,2.9,-1.1,1.8,2.7
74,1982-83,35.0,LAL,NBA,C,79.0,79.0,32.3,9.1,15.5,0.588,0.0,0.0,0.0,9.1,15.5,0.589,0.588,3.5,4.7,0.749,2.1,5.4,7.5,2.5,0.8,2.2,2.5,2.8,21.8,1982-83,35.0,LAL,NBA,C,79.0,2554.0,23.6,0.619,0.002,0.302,7.6,17.6,12.8,10.8,1.1,3.5,12.6,24.6,,8.0,2.9,10.9,0.205,,4.0,0.5,4.5,4.2
75,1982-83,27.0,SEA,NBA,C,75.0,71.0,34.2,6.5,13.9,0.464,0.0,0.1,0.0,6.5,13.8,0.468,0.464,5.3,6.4,0.837,2.8,8.6,11.4,3.1,1.2,0.9,2.5,3.5,18.2,1982-83,27.0,SEA,NBA,C,75.0,2564.0,19.6,0.546,0.008,0.458,9.3,25.7,17.8,12.6,1.6,1.3,13.2,22.5,,5.2,4.6,9.8,0.183,,1.6,0.9,2.5,2.9
76,1982-83,24.0,WSB,NBA,C,79,47,36.2,7.3,13.3,.552,0.0,0.0,.333,7.3,13.3,.552,.552,4.7,6.9,.689,3.7,7.3,11.0,3.0,0.9,1.0,3.8,3.9,19.4,1982-83,24.0,WSB,NBA,C,79.0,2862.0,19.4,0.595,0.003,0.518,11.2,22.6,16.8,12.9,1.2,1.5,18.7,23.0,,4.6,5.5,10.1,0.169,,1.5,1.3,2.8,3.5
77,1982-83,21.0,SDC,NBA,PF,70.0,69.0,36.2,9.8,18.7,0.523,0.0,0.0,0.0,9.8,18.7,0.523,0.523,4.2,5.9,0.709,4.3,6.3,10.6,2.5,1.8,0.9,2.9,4.2,23.7,1982-83,21.0,SDC,NBA,PF,70.0,2531.0,22.8,0.557,0.001,0.315,12.6,21.6,16.7,10.9,2.4,1.4,12.0,26.0,,6.5,2.2,8.7,0.164,,3.8,-0.8,3.0,3.2
78,1982-83,30.0,PHO,NBA,PF,77.0,71.0,33.6,6.4,13.6,0.474,0.0,0.0,0.333,6.4,13.5,0.474,0.474,3.6,4.6,0.781,2.6,7.8,10.4,2.8,0.7,0.6,2.9,3.6,16.5,1982-83,30.0,PHO,NBA,PF,77.0,2586.0,16.1,0.528,0.003,0.341,9.0,24.5,17.1,11.9,1.0,0.9,15.5,22.5,,2.4,4.7,7.1,0.132,,-0.2,0.0,-0.3,1.1
79,1982-83,24.0,MIL,NBA,PF,80,37,23.6,3.4,6.4,.529,0.0,0.0,,3.4,6.4,.529,.529,1.6,3.0,.537,2.1,5.0,7.1,1.4,0.6,2.2,2.3,4.1,8.4,1982-83,24.0,MIL,NBA,PF,80.0,1885.0,13.8,0.543,0.0,0.471,10.3,22.3,16.6,8.0,1.3,5.2,23.1,17.7,,-0.2,3.9,3.8,0.096,,-2.9,2.4,-0.5,0.7
80,1982-83,26.0,NYK,NBA,SF,68,68,32.5,8.9,16.8,.528,0.0,0.1,.000,8.9,16.7,.531,.528,4.1,5.7,.722,1.5,3.3,4.8,2.9,1.3,0.2,2.9,3.4,21.9,1982-83,26.0,NYK,NBA,SF,68.0,2207.0,20.3,0.566,0.005,0.34,5.2,12.2,8.7,16.0,2.0,0.4,13.0,29.1,,4.0,3.5,7.5,0.163,,2.8,0.7,3.5,3.1
81,1982-83,21.0,DET,NBA,PG,81,81,38.2,9.0,19.0,0.472,0.4,1.5,0.288,8.5,17.4,0.488,0.483,4.5,6.4,0.71,1.3,2.8,4.0,7.8,2.5,0.4,4.0,3.9,22.9,1982-83,21.0,DET,NBA,PG,81,3093,18.9,0.525,0.081,0.337,3.5,7.7,5.5,30.3,2.9,0.5,15.6,26.1,,4.5,3.0,7.4,0.115,,1.9,0.0,1.9,3.0
82,1982-83,24.0,KCK,NBA,PG,75,74,35.9,8.0,16.2,.492,0.0,0.2,.125,8.0,16.0,.497,.493,4.1,5.0,.820,0.6,2.2,2.8,8.1,1.7,0.1,3.6,2.8,20.1,1982-83,24.0,KCK,NBA,PG,75.0,2690.0,18.1,0.545,0.013,0.31,1.8,6.6,4.2,31.6,2.1,0.2,16.4,23.7,,5.1,2.1,7.2,0.128,,2.4,-0.8,1.6,2.4
83,1982-83,29.0,SEA,NBA,PG,80,80,34.5,8.3,17.3,.477,0.0,0.5,.047,8.2,16.8,.491,.478,3.5,4.6,.751,0.9,1.7,2.6,8.0,2.3,0.3,2.9,1.5,20.0,1982-83,29.0,SEA,NBA,PG,80.0,2761.0,20.5,0.517,0.031,0.267,2.9,4.9,4.0,34.8,3.1,0.5,12.9,25.8,,5.2,3.3,8.5,0.148,,3.6,0.6,4.2,4.3
84,1982-83,29.0,ATL,NBA,PF,77,76,36.5,7.3,15.5,.470,0.1,0.4,.185,7.2,15.1,.477,.472,4.4,5.8,.749,3.4,8.1,11.4,2.9,0.8,1.5,3.2,3.1,19.0,1982-83,29.0,ATL,NBA,PF,77.0,2811.0,18.8,0.526,0.023,0.377,9.8,23.4,16.6,12.4,1.0,2.3,15.0,24.2,,2.9,4.5,7.4,0.127,,1.3,0.5,1.7,2.6
85,1982-83,26.0,MIL,NBA,SF,80,80,35.7,9.0,17.8,.509,0.1,0.3,.200,9.0,17.5,.514,.511,3.3,4.5,.735,2.5,4.6,7.0,4.5,1.3,0.7,2.5,2.6,21.4,1982-83,26.0,MIL,NBA,SF,80.0,2853.0,21.1,0.543,0.014,0.253,7.9,13.5,10.8,20.3,1.7,1.1,11.0,25.7,,6.6,4.1,10.7,0.18,,4.2,0.4,4.5,4.7
86,1982-83,27.0,LAL,NBA,PG,79,79,34.3,6.7,14.2,.475,0.0,0.2,.000,6.7,14.1,.480,.475,1.6,2.1,.744,0.8,1.8,2.6,7.2,1.3,0.1,3.0,2.2,15.1,1982-83,27.0,LAL,NBA,PG,79.0,2711.0,13.9,0.498,0.012,0.15,2.6,5.6,4.2,25.8,1.8,0.1,16.5,20.9,,2.5,1.4,3.9,0.069,,-0.2,-1.8,-1.9,0.0
87,1982-83,24.0,DEN,NBA,PF,82.0,79.0,35.5,10.3,18.7,0.547,0.2,0.6,0.294,10.1,18.1,0.556,0.552,6.0,6.8,0.875,1.5,3.8,5.3,2.5,0.8,0.5,2.2,2.4,26.7,1982-83,24.0,DEN,NBA,PF,82.0,2909.0,21.8,0.613,0.033,0.364,4.3,10.9,7.6,9.8,1.0,0.7,9.0,24.9,,10.5,0.6,11.0,0.182,,4.4,-2.1,2.4,3.2
88,1983-84,27.0,BOS,NBA,PF,79,77,38.3,9.6,19.5,0.492,0.2,0.9,0.247,9.4,18.6,0.504,0.497,4.7,5.3,0.888,2.3,7.8,10.1,6.6,1.8,0.9,3.0,2.5,24.2,1983-84,27.0,BOS,NBA,PF,79,3028,24.2,0.552,0.047,0.273,7.0,22.3,14.9,26.2,2.3,1.3,12.1,26.7,,7.9,5.6,13.6,0.215,,5.6,2.0,7.6,7.3
89,1983-84,27.0,NYK,NBA,SF,77,76,34.6,10.3,18.1,.572,0.0,0.1,.000,10.3,18.0,.573,.572,5.7,7.3,.779,1.6,3.5,5.1,2.1,1.0,0.2,2.6,3.5,26.3,1983-84,27.0,NYK,NBA,SF,77.0,2667.0,22.7,0.619,0.003,0.403,5.6,12.3,9.0,11.1,1.4,0.4,10.7,28.7,,8.6,3.5,12.1,0.218,,4.6,-0.2,4.5,4.3
90,1983-84,24.0,LAL,NBA,PG,67,66,38.3,6.6,11.6,.565,0.1,0.4,.207,6.5,11.2,.579,.569,4.3,5.3,.810,1.5,5.9,7.3,13.1,2.2,0.7,4.6,2.5,17.6,1983-84,24.0,LAL,NBA,PG,67,2567,22.6,0.628,0.037,0.459,4.7,16.1,10.8,42.5,2.7,1.0,24.6,19.5,,6.7,3.6,10.2,0.191,,4.8,1.8,6.6,5.6
91,1983-84,36.0,LAL,NBA,C,80.0,80.0,32.8,9.0,15.5,0.578,0.0,0.0,0.0,9.0,15.5,0.579,0.578,3.6,4.9,0.723,2.1,5.2,7.3,2.6,0.7,1.8,2.8,2.6,21.5,1983-84,36.0,LAL,NBA,C,80.0,2622.0,21.3,0.608,0.001,0.318,7.8,16.8,12.7,11.5,1.0,2.9,13.5,25.1,,5.9,3.1,8.9,0.163,,2.8,0.2,3.0,3.3
92,1983-84,22.0,DET,NBA,PG,82,82,36.7,8.2,17.7,0.462,0.3,0.8,0.338,7.9,16.9,0.468,0.47,4.7,6.5,0.733,1.3,2.7,4.0,11.1,2.5,0.4,3.7,4.0,21.3,1983-84,22.0,DET,NBA,PG,82,3007,20.9,0.52,0.045,0.365,3.5,8.2,5.8,41.5,3.1,0.6,15.4,25.4,,5.7,3.4,9.1,0.144,,4.0,0.7,4.8,5.1
93,1983-84,33.0,PHI,NBA,SF,77.0,77.0,34.8,8.8,17.2,0.512,0.1,0.3,0.333,8.7,16.9,0.515,0.515,4.7,6.3,0.754,2.5,4.4,6.9,4.0,1.8,1.8,3.0,2.8,22.4,1983-84,33.0,PHI,NBA,SF,77.0,2683.0,22.9,0.562,0.016,0.365,8.3,14.1,11.2,19.3,2.5,3.0,13.0,27.2,,5.6,4.5,10.1,0.18,,4.3,1.6,5.9,5.3
94,1983-84,28.0,UTA,NBA,SF,79,79,37.8,10.2,18.2,.558,0.0,0.1,.250,10.1,18.2,.559,.558,10.3,12.0,.859,2.3,3.4,5.7,3.9,0.8,0.1,3.3,2.5,30.6,1983-84,28.0,UTA,NBA,SF,79.0,2984.0,24.6,0.652,0.003,0.658,6.7,9.0,7.9,16.2,0.9,0.1,12.4,28.2,,13.0,1.6,14.6,0.235,,5.8,-1.5,4.2,4.7
95,1983-84,26.0,MIL,NBA,SG,79,79,38.9,7.1,14.2,.498,0.1,0.2,.278,7.0,14.0,.501,.500,6.7,7.9,.848,2.7,4.0,6.7,4.5,1.4,0.3,2.7,2.6,20.9,1983-84,26.0,MIL,NBA,SG,79.0,3075.0,19.8,0.591,0.016,0.555,8.3,11.1,9.8,17.1,1.7,0.5,13.4,22.2,,8.4,4.2,12.7,0.198,,3.7,0.4,4.1,4.7
96,1983-84,25.0,WSB,NBA,C,75,75,41.1,8.0,13.8,.579,0.0,0.1,.143,8.0,13.7,.582,.579,6.2,8.5,.733,3.5,8.8,12.3,3.9,0.9,1.0,4.6,3.8,22.2,1983-84,25.0,WSB,NBA,C,75.0,3082.0,19.6,0.633,0.007,0.614,10.0,24.8,17.4,14.9,1.1,1.3,20.6,23.0,,5.0,4.3,9.3,0.144,,1.9,0.7,2.6,3.6
97,1983-84,28.0,PHI,NBA,C,71.0,71.0,36.8,7.5,15.5,0.483,0.0,0.1,0.0,7.5,15.5,0.485,0.483,7.7,10.2,0.75,5.0,8.4,13.4,1.4,1.0,1.5,3.5,2.6,22.7,1983-84,28.0,PHI,NBA,C,71.0,2613.0,21.8,0.566,0.004,0.66,15.7,25.3,20.6,5.7,1.3,2.4,15.0,26.4,,5.0,4.6,9.5,0.175,,2.0,-1.2,0.8,1.8
98,1983-84,24.0,DAL,NBA,SF,79.0,79.0,36.7,11.7,22.3,0.524,0.2,0.7,0.268,11.5,21.6,0.532,0.528,5.9,7.9,0.749,2.0,3.9,5.9,4.5,1.0,0.3,3.6,3.1,29.5,1983-84,24.0,DAL,NBA,SF,79.0,2900.0,23.5,0.572,0.032,0.352,6.4,12.3,9.4,21.0,1.3,0.4,12.3,33.4,,7.0,2.0,9.0,0.149,,5.0,-1.2,3.7,4.1
99,1983-84,26.0,DET,NBA,C,82,82,34.9,6.7,12.7,.530,0.0,0.1,.000,6.7,12.6,.535,.530,3.9,4.5,.866,4.0,8.2,12.2,1.8,0.6,1.0,1.8,3.3,17.3,1983-84,26.0,DET,NBA,C,82.0,2864.0,19.2,0.59,0.011,0.35,11.8,26.0,18.6,6.8,0.8,1.6,11.1,18.2,,7.3,3.5,10.8,0.181,,2.5,-0.7,1.8,2.7
100,1983-84,29.0,UTA,NBA,PG,81,81,34.2,5.4,11.2,.486,0.0,0.2,.118,5.4,11.0,.493,.487,2.4,2.9,.821,0.7,2.1,2.8,9.2,2.7,0.2,2.1,1.9,13.2,1983-84,29.0,UTA,NBA,PG,81.0,2768.0,18.0,0.532,0.019,0.259,2.3,6.2,4.4,35.9,3.6,0.2,14.6,16.9,,5.0,3.0,7.9,0.138,,1.8,1.2,3.0,3.5
101,1983-84,30.0,CLE,NBA,SG,75.0,71.0,31.7,8.3,18.8,0.445,0.3,0.9,0.319,8.1,17.8,0.451,0.453,5.3,6.7,0.784,1.2,1.7,2.9,3.0,1.3,0.1,2.1,2.9,22.3,1983-84,30.0,CLE,NBA,SG,75.0,2375.0,18.8,0.512,0.049,0.358,4.1,6.3,5.2,16.3,2.0,0.2,8.6,31.3,,3.7,1.6,5.3,0.107,,2.3,-0.9,1.4,2.0
102,1983-84,27.0,MIL,NBA,SF,74,74,36.7,8.7,17.4,.502,0.0,0.2,.154,8.7,17.2,.505,.502,3.3,4.6,.709,2.3,4.1,6.5,4.3,1.6,0.6,2.4,2.6,20.7,1983-84,27.0,MIL,NBA,SF,74.0,2715.0,19.4,0.534,0.01,0.264,7.5,12.4,10.0,18.6,2.1,1.0,11.1,25.2,,4.4,4.2,8.6,0.152,,2.9,0.7,3.6,3.8
103,1984-85,28.0,BOS,NBA,SF,80,77,39.5,11.5,22.0,0.522,0.7,1.6,0.427,10.8,20.4,0.529,0.538,5.0,5.7,0.882,2.1,8.5,10.5,6.6,1.6,1.2,3.1,2.6,28.7,1984-85,28.0,BOS,NBA,SF,80,3161,26.5,0.585,0.074,0.26,6.0,22.6,14.7,25.7,1.9,1.7,11.2,28.5,,10.5,5.2,15.7,0.238,,6.8,2.0,8.8,8.7
104,1984-85,25.0,LAL,NBA,PG,77,77,36.1,6.5,11.7,.561,0.1,0.5,.189,6.5,11.2,.577,.565,5.1,6.0,.843,1.2,5.0,6.2,12.6,1.5,0.3,4.0,2.0,18.3,1984-85,25.0,LAL,NBA,PG,77,2781,23.2,0.637,0.041,0.516,4.1,14.4,9.7,42.5,1.9,0.5,21.7,20.5,,9.5,3.2,12.7,0.22,,5.8,0.8,6.7,6.1
105,1984-85,29.0,PHI,NBA,C,79.0,79.0,37.4,7.6,16.3,0.469,0.0,0.0,0.0,7.6,16.2,0.47,0.469,9.3,11.4,0.815,4.9,8.2,13.1,1.6,0.8,1.6,3.6,2.7,24.6,1984-85,29.0,PHI,NBA,C,79.0,2957.0,22.5,0.577,0.002,0.704,14.8,24.4,19.7,6.6,1.1,2.4,14.5,26.8,,7.9,4.0,11.9,0.193,,3.0,-1.4,1.6,2.7
106,1984-85,37.0,LAL,NBA,C,79.0,79.0,33.3,9.2,15.3,0.599,0.0,0.0,0.0,9.2,15.3,0.6,0.599,3.7,5.0,0.732,2.1,5.8,7.9,3.2,0.8,2.1,2.5,3.0,22.0,1984-85,37.0,LAL,NBA,C,79.0,2630.0,22.9,0.628,0.001,0.327,7.7,18.2,13.5,13.1,1.1,3.3,12.5,24.3,,7.6,3.6,11.2,0.204,,3.9,1.2,5.1,4.8
107,1984-85,23.0,MIL,NBA,PF,79.0,78.0,34.5,9.6,19.4,0.495,0.0,0.0,0.0,9.6,19.4,0.496,0.495,4.3,5.9,0.741,3.1,6.0,9.1,2.9,1.5,0.8,2.4,3.3,23.6,1984-85,23.0,MIL,NBA,PF,79.0,2722.0,22.1,0.536,0.001,0.302,10.0,19.1,14.6,13.5,2.1,1.5,9.9,28.8,,5.6,5.1,10.7,0.189,,3.6,0.7,4.3,4.3
108,1984-85,21.0,CHI,NBA,SG,82,82,38.3,10.2,19.8,.515,0.1,0.6,.173,10.1,19.2,.526,.518,7.7,9.1,.845,2.0,4.5,6.5,5.9,2.4,0.8,3.5,3.5,28.2,1984-85,21.0,CHI,NBA,SG,82.0,3144.0,25.8,0.592,0.032,0.459,6.3,13.2,9.8,25.3,3.0,1.3,13.0,29.8,,10.3,3.7,14.0,0.213,,5.8,1.5,7.3,7.4
109,1984-85,28.0,NYK,NBA,SF,55,55,37.5,12.6,23.7,.530,0.0,0.2,.100,12.5,23.5,.534,.531,7.7,10.0,.772,2.1,3.7,5.8,3.7,1.3,0.3,3.7,3.5,32.9,1984-85,28.0,NYK,NBA,SF,55.0,2063.0,25.2,0.585,0.008,0.424,6.2,11.8,8.9,18.6,1.7,0.4,11.7,35.1,,5.7,1.5,7.1,0.166,,6.1,-1.0,5.1,3.6
110,1984-85,27.0,MIL,NBA,PG,73,72,37.5,7.7,15.9,.483,0.1,0.5,.273,7.6,15.5,.489,.487,6.2,7.5,.828,2.0,3.3,5.4,5.2,1.6,0.5,2.5,2.7,21.7,1984-85,27.0,MIL,NBA,PG,73.0,2734.0,20.1,0.565,0.028,0.472,6.1,9.8,7.9,20.1,2.1,0.8,11.6,23.6,,7.3,3.9,11.2,0.197,,3.8,1.0,4.8,4.7
111,1984-85,23.0,DET,NBA,PG,81,81,38.1,8.0,17.4,0.458,0.4,1.4,0.257,7.6,16.0,0.476,0.468,4.9,6.1,0.809,1.4,3.0,4.5,13.9,2.3,0.3,3.7,3.6,21.2,1984-85,23.0,DET,NBA,PG,81,3089,22.2,0.529,0.08,0.35,3.7,8.7,6.1,47.9,2.8,0.4,15.7,24.0,,7.5,3.6,11.2,0.173,,5.1,1.2,6.3,6.5
112,1984-85,24.0,HOU,NBA,PF,82.0,82.0,37.6,9.2,18.3,0.502,0.0,0.1,0.0,9.2,18.2,0.504,0.502,3.7,5.5,0.676,2.8,7.6,10.4,2.7,1.0,2.0,4.0,3.7,22.1,1984-85,24.0,HOU,NBA,PF,82.0,3086.0,17.4,0.533,0.004,0.299,8.2,22.6,15.4,10.4,1.2,3.1,16.1,25.9,,1.4,4.8,6.2,0.096,,-0.3,0.7,0.4,1.8
113,1984-85,28.0,DEN,NBA,PF,78.0,76.0,34.1,8.8,16.1,0.546,0.0,0.0,0.0,8.8,16.1,0.547,0.546,5.7,7.2,0.793,2.7,5.1,7.8,3.1,1.0,0.4,2.4,2.3,23.3,1984-85,28.0,DEN,NBA,PF,78.0,2657.0,21.8,0.604,0.002,0.449,7.9,17.2,12.2,12.4,1.3,0.7,11.2,24.1,,8.0,2.3,10.2,0.185,,4.2,-1.0,3.1,3.4
114,1984-85,31.0,DEN,NBA,SF,81,81,36.1,11.6,22.4,.518,0.0,0.1,.200,11.6,22.3,.519,.518,4.7,5.7,.829,2.5,3.1,5.7,4.2,1.2,0.6,3.1,3.2,27.9,1984-85,31.0,DEN,NBA,SF,81.0,2924.0,21.6,0.561,0.003,0.255,7.0,9.9,8.3,17.9,1.5,0.9,11.1,29.3,,6.8,2.1,8.9,0.146,,4.1,-1.4,2.7,3.5
115,1984-85,22.0,HOU,NBA,C,82.0,82.0,35.5,8.3,15.3,0.538,0.0,0.0,,8.3,15.3,0.538,0.538,4.1,6.7,0.613,5.4,6.5,11.9,1.4,1.2,2.7,2.9,4.2,20.6,1984-85,22.0,HOU,NBA,C,82.0,2914.0,21.1,0.564,0.0,0.438,16.9,20.4,18.7,5.3,1.6,4.3,13.5,23.5,,5.3,4.9,10.2,0.168,,1.7,0.4,2.1,3.0
116,1984-85,29.0,NJN,NBA,PG,82,82,38.1,8.4,17.9,.469,0.4,1.4,.252,8.1,16.5,.488,.479,2.9,3.8,.767,1.9,3.7,5.6,8.2,3.0,0.3,3.0,3.4,20.1,1984-85,29.0,NJN,NBA,PG,82.0,3127.0,19.8,0.513,0.078,0.213,5.4,11.2,8.2,30.5,3.7,0.4,13.4,24.0,,4.5,4.2,8.7,0.134,,2.5,1.6,4.1,4.8
117,1984-85,27.0,PHI,NBA,SG,70,65,32.0,6.4,13.1,0.492,0.6,1.5,0.371,5.9,11.6,0.508,0.514,4.4,5.1,0.862,0.5,2.0,2.5,5.2,0.9,0.3,3.2,3.0,17.8,1984-85,27.0,PHI,NBA,SG,70,2237,16.2,0.582,0.115,0.388,1.8,7.1,4.5,24.3,1.4,0.6,17.3,23.3,,4.0,1.5,5.5,0.118,,1.7,-1.3,0.4,1.4
118,1984-85,28.0,UTA,NBA,C,82,82,34.3,3.7,8.2,0.449,0.0,0.0,,3.7,8.2,0.449,0.449,2.3,3.3,0.712,2.5,8.8,11.3,1.5,0.4,5.6,2.5,3.8,9.7,1984-85,28.0,UTA,NBA,C,82,2813,13.6,0.502,0.0,0.397,7.8,25.8,17.0,5.7,0.6,8.7,20.7,14.1,,-1.3,6.7,5.4,0.093,,-3.1,4.2,1.2,2.3
